,Acquisitions,Explore,Inactive,Raise,Search,Investments,Acquisition Rate,Failure Rate,Still Searching
 'Judd Belstock',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Jon Kaplan',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Paul Schlagenhauf',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Will Bermender',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Franc Gomez-Landero',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Guido Verswijvel',0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0
 'Viren Lala',0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0
 'Matthias Knaur',0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
 'Ivan Pea ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Roger Soler ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'Aaron Blick',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'Spencer Applegate',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'Aderly Kor',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Akrita Lungani ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Vincent Pan ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'John Jiang ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Tiger Zhu ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Paxton Badham ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
'Tim Lacey',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Jeroen  Ven Den Berge',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
'Pete Maughan',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Rick Weaver ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'Ryan Fuller ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Christy Johnson ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Tavan Pechet ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Paul Springer',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Bruce Moszcelt ',0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0
 'Trevor Lwin ',0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0
 'Omer Ben Shach',0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0
'Kurt Leedy',3.0,0.0,0.0,0.0,18.0,21.0,0.14285714285714285,0.0,0.8571428571428571
 'Shakeeb Alam',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Anthony Walker',0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
 'Shaun Rader',0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0
'Marc Botet',0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0
 'Fernando Herrero ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Juan Luis Manaute',0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0
 'Herbert Doleisch',0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0
 'Joo Teixeira',0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
 'Andrew Cummins ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Dan Drexler ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'John Moran ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Frank Young',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
'Andrew Saltoun ',16.0,2.0,2.0,0.0,33.0,53.0,0.3018867924528302,0.03773584905660377,0.660377358490566
'Robert Cherun ',1.0,0.0,0.0,0.0,3.0,4.0,0.25,0.0,0.75
 'Amin Lalani',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Andrew Nichols ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Kendall Riding ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Alan Rothman ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Boaz Salik ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Sandeep Tyagi ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
'Irving Barr ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'Kevin Oxendine',2.0,1.0,0.0,0.0,16.0,19.0,0.10526315789473684,0.0,0.8947368421052632
 'Jennie Ellis ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Matthew Friesl ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Michael Singelyn ',0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0
 'Jason Kania',0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0
 'Ajay Gupta ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Sam Marwaha ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'David J. Brown ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'TOM FERRY ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Ken Manning',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Blake Macleod',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'Darren Miao',0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
'Stephen Minor ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Rodger Douglas',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Peter Lehrman',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Benot DAVID',0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0
'Rads Mydam ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Rajesh Jani ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Mark Noles ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Mike Sabatell ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Subash Anbu ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Robert Miller ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'David Neuville ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Jay Grant ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Charbel Zreik',0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0
 'Eric Giesecke',0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0
'Jan Simon',7.0,0.0,0.0,0.0,23.0,30.0,0.23333333333333334,0.0,0.7666666666666667
 'Grant Liversage ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Alexander Kirn',0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0
 'Jose-Maria Clotet ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Marcelo Alejandro Castro Zappa ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Enrico Arietti',0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0
 'Jiri Prokop ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'Benot DAVID',0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0
 'Guillaume Allary',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Sergio Borasino',0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0
 'Jean-Cyrille Droin',0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0
 'Sofyane Thabet',0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
 'Toma Cubrilo',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'Ari Medoff',1.0,0.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
'Tunisian American Enterprise Fund (TAEF) ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Jay Madsen ',0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0
'Andrew Widmark ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Joe Velk ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Jordan Jocius ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'Jay Davis',20.0,2.0,2.0,0.0,44.0,68.0,0.29411764705882354,0.029411764705882353,0.6764705882352942
'Samuel Geschickter',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Dan Luchsinger ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Matthew Zucker ',0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0
'David Slenzak',4.0,0.0,0.0,0.0,3.0,7.0,0.5714285714285714,0.0,0.42857142857142855
 'David Dean',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'G. Paul Matherne',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'Martin Steber',97.0,4.0,16.0,3.0,38.0,158.0,0.6139240506329114,0.10126582278481013,0.2848101265822785
'Hatem Zakir',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Moudi Ben Shach ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Mark Skinner',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Jeffrey Tung',0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
 'Peter Pahigian ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'Jakob Blackwelder',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Michael (Mike) Quilty ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
'Zachary Gordon',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'Jake Fellner',0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
 'Henrique Duarte',0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0
 'Mauricio Lemos ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'Colin Turner',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Rilwan Meeran',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Mariano Gonzalez Arnau',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'James Semrick',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'Jonathan Yellen',0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0
 'William P. Egan ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'G.J. King ',1.0,1.0,0.0,0.0,22.0,24.0,0.041666666666666664,0.0,0.9583333333333334
'FRANOIS SIMON ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'STANISLAS SIMON-BEAULIEU ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Pierre-Paul Benoit ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Alexandre Mironesco ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Jordy Staelen',0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
 'Len Bartolom Velilla  ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Aitor Sancho Ybez ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Alejandro Moya Najera',0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0
 'Ibrahim ABDEL RAHIM ',0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
 'Carlos Arenas ',0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
 'KhaledO. Abdel Rahim ',0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
 'Luis Navarro',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Alexander Mears',0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
 'Mathieu Stevenson ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Michael McDonald',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Gregg Fisch ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Nick Arellano',0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0
'Alexander Kirn',0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0
'Lin Ai ',0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
 'Yian Lu ',0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
 'George Lanza ',0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
'Jack Hilzinger',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Yoshihisa Ueno ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Tomoki Takagi ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Kimitake Ito',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Taro Egami ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Hideo Kurosawa ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Iigo Gallo ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'William Duhamel ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Mustafa Gultekin ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Michael Roberts ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Yves Warnant ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'Ivn Sandrea ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Patxi Ipia ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Lindbergh Mendoza ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Robert Semmens ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Michael Mahre',0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0
'Jessica Watkins ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'Dan Peterson ',3.0,0.0,0.0,0.0,1.0,4.0,0.75,0.0,0.25
 ' Ren Lajous ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Tiffany Clay',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
" ""Michael O'Connell """,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 ' Michael Kevin OConnell ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 ' Patrick Maciariello ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Tru Dee Bamberg ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Brad Carmichael ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Brendan Duval ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Stephen Factor ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
'optaMAX Equities ',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
 'Lui Pangiarella',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
'Steve Lau ',9.0,1.0,0.0,0.0,16.0,26.0,0.34615384615384615,0.0,0.6538461538461539
'Dave Newberry',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Rishi Karthik',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Thomas Hawes ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Danny Ainge ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
'Michael Asch ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Ron DaVella ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Luis Artime ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Daniel Zalevsky',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Chuck Mishoulam',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'Jason Pananos',18.0,2.0,0.0,0.0,43.0,63.0,0.2857142857142857,0.0,0.7142857142857143
 'Phil Seefried',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'Michael Rainey ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Brad Wilson ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Mike Segler ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'CHUCK STONECIPHER ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'AMY MCCULLOUGH ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Dennis Lally',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Jenna Lally',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'Ed Weisiger ',7.0,0.0,1.0,0.0,19.0,27.0,0.25925925925925924,0.037037037037037035,0.7037037037037037
 'Chris Long ',0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
 'Allen Sangines-Krause ',0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
 'David Shaun Brannen ',0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
 'Terry Brannen ',0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
 'Eric Rosenthal ',0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
'Vito Giurazza',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Domenico Tudini ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Carlo Alberto Marcoaldi ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Michele Spangaro ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Euclides Major',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'John F. McCormack ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Felipe Ruiz Lpez ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Rafael Ruiz-Hernandez  ',0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0
'Abdel Rahman Shorosh ',0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
'Fran Caradonna ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Brad Griffith ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Lus Haberberger ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Andrew Williams ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Jun Shen ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Jed Johnson ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'Mikhail Byshovets ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Artem Shuvaev ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Yulia  Shuvaeva ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Felipe Ruiz ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Dmitry Aksakov ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Jose Maria Clotet  ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Anton Kremnev ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Ivan Pea Uribe ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'Carlos Saez',22.0,0.0,2.0,0.0,19.0,43.0,0.5116279069767442,0.046511627906976744,0.4418604651162791
 'Taylor Connaughton',0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
 'Bruce Moszcelt',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Daniele Benatoff ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Paolo Guida ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Daniel Goldstein ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Eero Tohver ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Donatas Dailide',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Mark Selcow ',0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
 'Matt Glickman ',0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
 'Mahesh Rajasekharan ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'Eduardo Machado ',2.0,1.0,0.0,0.0,0.0,3.0,0.6666666666666666,0.0,0.3333333333333333
 'Jose Luis Bernal ',0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
'Mark Fackler ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Kush Kapila ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Dave Lazier ',0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0
'Hernan Salinas Elosa ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Ricardo de Zulueta Castell',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Jose Antonio Quiroga',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Francisco Islas ',0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
 'Germn Canale Segovia',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Bernardo Trevio ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Gustavo Fernndez de Loyola ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Rodrigo Barrenechea',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'Sam Fratoni ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Michael Sullivan ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Matthew Novak ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Mike Caouette ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Lionel Derriey ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Doug Geib ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Tom Roeder ',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
'Isaac Gomez',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Michael Smerklo ',0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
 'Adam Rogers ',0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
 'Jonathan Kaplan ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Dr. Bruno J.  Weidl ',0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
 'Christina Stercken ',0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
 'Jonathon Penn',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'Brad Buser',50.0,0.0,6.0,0.0,33.0,89.0,0.5617977528089888,0.06741573033707865,0.3707865168539326
 'Alexander Schuil',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'Zoheb Chinoy',0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
 'Ivy Grant ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'Serge Santos ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Tom Pickering ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Bob Niehaus ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Peter Niehaus',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Todd Currie ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Sylvie Currie ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Jose Larraz',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Stephane Escabasse',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'Carl Allen ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Adam Markley ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Sarah Lieb ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Taylor Latham ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'Cristin Minondo',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Melanie Dougherty',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
'Walker Deibel',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Dan Abbate ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Brian Terp ',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
 'Butch Hoover ',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
 'Frank Majors ',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
 'John Thompson ',1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
'Lacey Wismer',10.0,1.0,9.0,0.0,10.0,30.0,0.3333333333333333,0.3,0.36666666666666664
 'Dick Burridge',0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
 'Glenn Carlin',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Greg Geronemus',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Pete Viscardo ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
 'Rob Gordon ',0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
